bucket,filename,size_bytes,url
ubc_farm_2022,160421_pm_MVI_0140_short_37_4044.MP4,15665110,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/160421_pm_MVI_0140_short_37_4044.MP4
ubc_farm_2022,300321_MVI_0113_short_44_4044.MP4,11048757,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300321_MVI_0113_short_44_4044.MP4
ubc_farm_2022,230421_pm_MVI_0147_short_12_4044.MP4,10654646,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/230421_pm_MVI_0147_short_12_4044.MP4
ubc_farm_2022,010421_MVI_0116_short_39_4044.MP4,8394972,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/010421_MVI_0116_short_39_4044.MP4
ubc_farm_2022,090421_pm_MVI_0128_short_33_4044.MP4,11450026,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/090421_pm_MVI_0128_short_33_4044.MP4
ubc_farm_2022,230421_pm_MVI_0150_short_49_4044.MP4,8905939,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/230421_pm_MVI_0150_short_49_4044.MP4
ubc_farm_2022,300421_pm_MVI_0156_short_36_4044.MP4,8534638,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_pm_MVI_0156_short_36_4044.MP4
ubc_farm_2022,300421_am_MVI_0153_short_37_4044.MP4,9262507,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_am_MVI_0153_short_37_4044.MP4
ubc_farm_2022,010421_MVI_0116_short_47_4057.MP4,9717961,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/010421_MVI_0116_short_47_4057.MP4
ubc_farm_2022,090421_am_MVI_0121_short_45_4057.MP4,12287524,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/090421_am_MVI_0121_short_45_4057.MP4
ubc_farm_2022,090421_pm_MVI_0128_short_41_4057.MP4,15610518,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/090421_pm_MVI_0128_short_41_4057.MP4
ubc_farm_2022,300321_MVI_0113_short_49_4057.MP4,12033488,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300321_MVI_0113_short_49_4057.MP4
ubc_farm_2022,300321_MVI_0109_short_6_4080.MP4,11178173,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300321_MVI_0109_short_6_4080.MP4
ubc_farm_2022,010421_MVI_0114_short_11_4080.MP4,8358766,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/010421_MVI_0114_short_11_4080.MP4
ubc_farm_2022,300321_MVI_0109_short_5_5035.MP4,7279447,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300321_MVI_0109_short_5_5035.MP4
ubc_farm_2022,010421_MVI_0114_short_21_5035.MP4,7594067,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/010421_MVI_0114_short_21_5035.MP4
ubc_farm_2022,070521_am_MVI_0005_short_28_5064.MP4,20550794,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/070521_am_MVI_0005_short_28_5064.MP4
ubc_farm_2022,130521_am_MVI_0162_short_28_5064.MP4,14227198,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/130521_am_MVI_0162_short_28_5064.MP4
ubc_farm_2022,280521_am_MVI_0178_short_42_5064.MP4,8510916,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/280521_am_MVI_0178_short_42_5064.MP4
ubc_farm_2022,160421_pm_MVI_0140_short_40_5064.MP4,8049433,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/160421_pm_MVI_0140_short_40_5064.MP4
ubc_farm_2022,010421_MVI_0116_short_40_5064.MP4,7469525,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/010421_MVI_0116_short_40_5064.MP4
ubc_farm_2022,040621_pm_MVI_0186_short_0_5064.MP4,7147557,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/040621_pm_MVI_0186_short_0_5064.MP4
ubc_farm_2022,110621_am_MVI_0193_short_26_5064.MP4,8693419,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/110621_am_MVI_0193_short_26_5064.MP4
ubc_farm_2022,130521_pm_MVI_0169_short_39.mp4,4215929,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/130521_pm_MVI_0169_short_39.mp4
ubc_farm_2022,160421_am_MVI_0133_short_24.mp4,4288030,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/160421_am_MVI_0133_short_24.mp4
ubc_farm_2022,210521_pm_MVI_0175_short_35_5064.MP4,7026289,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/210521_pm_MVI_0175_short_35_5064.MP4
ubc_farm_2022,230421_pm_MVI_0150_short_44_5064.MP4,6277104,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/230421_pm_MVI_0150_short_44_5064.MP4
ubc_farm_2022,280521_pm_MVI_0181_short_33_5064.MP4,8987073,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/280521_pm_MVI_0181_short_33_5064.MP4
ubc_farm_2022,300321_MVI_0113_short_45_5064.MP4,7193340,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300321_MVI_0113_short_45_5064.MP4
ubc_farm_2022,300421_pm_MVI_0157_short_42_5064.MP4,7109115,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_pm_MVI_0157_short_42_5064.MP4
ubc_farm_2022,110621_am_MVI_0195_short_56_5087.MP4,6796911,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/110621_am_MVI_0195_short_56_5087.MP4
ubc_farm_2022,280521_am_MVI_0177_short_25_5087.MP4,13530814,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/280521_am_MVI_0177_short_25_5087.MP4
ubc_farm_2022,040621_pm_MVI_0190_short_50_5087.MP4,11285691,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/040621_pm_MVI_0190_short_50_5087.MP4
ubc_farm_2022,110621_pm_MVI_0200_short_41_5087.MP4,8881683,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/110621_pm_MVI_0200_short_41_5087.MP4
ubc_farm_2022,280521_pm_MVI_0180_short_27_5087.MP4,8208672,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/280521_pm_MVI_0180_short_27_5087.MP4
ubc_farm_2022,010421_MVI_0114_short_8_5096.MP4,6030747,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/010421_MVI_0114_short_8_5096.MP4
ubc_farm_2022,090421_am_MVI_0119_short_18_5096.MP4,4812525,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/090421_am_MVI_0119_short_18_5096.MP4
ubc_farm_2022,300321_MVI_0110_short_23_5096.MP4,5276144,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300321_MVI_0110_short_23_5096.MP4
ubc_farm_2022,300321_MVI_0109_short_8_5100.MP4,4570163,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300321_MVI_0109_short_8_5100.MP4
ubc_farm_2022,010421_MVI_0114_short_10_5100.MP4,7719926,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/010421_MVI_0114_short_10_5100.MP4
ubc_farm_2022,070521_am_MVI_0006_short_43_5100.MP4,7826505,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/070521_am_MVI_0006_short_43_5100.MP4
ubc_farm_2022,090421_am_MVI_0121_short_46_5100.MP4,8182292,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/090421_am_MVI_0121_short_46_5100.MP4
ubc_farm_2022,160421_pm_MVI_0139_short_23_5100.MP4,6782707,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/160421_pm_MVI_0139_short_23_5100.MP4
ubc_farm_2022,230421_am_MVI_0146_short_39_5100.MP4,8841913,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/230421_am_MVI_0146_short_39_5100.MP4
ubc_farm_2022,300421_am_MVI_0153_short_44_5100.MP4,6679678,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_am_MVI_0153_short_44_5100.MP4
ubc_farm_2022,090421_am_MVI_0119_short_16_5118.MP4,7199204,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/090421_am_MVI_0119_short_16_5118.MP4
ubc_farm_2022,090421_pm_MVI_0128_short_34_5118.MP4,4467156,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/090421_pm_MVI_0128_short_34_5118.MP4
ubc_farm_2022,300421_am_MVI_0152_short_29_5118.MP4,4905573,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300421_am_MVI_0152_short_29_5118.MP4
ubc_farm_2022,010421_MVI_0114_short_23_5118.MP4,6420302,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/010421_MVI_0114_short_23_5118.MP4
ubc_farm_2022,040621_am_MVI_0184_short_18_5118.MP4,8641183,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/040621_am_MVI_0184_short_18_5118.MP4
ubc_farm_2022,070521_pm_MVI_0159_short_22_5118.MP4,7390154,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/070521_pm_MVI_0159_short_22_5118.MP4
ubc_farm_2022,110621_am_MVI_0195_short_54_5118.MP4,7986117,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/110621_am_MVI_0195_short_54_5118.MP4
ubc_farm_2022,130521_am_MVI_0162_short_31__5118.MP4,9343056,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/130521_am_MVI_0162_short_31__5118.MP4
ubc_farm_2022,160421_am_MVI_0131_short_9_5118.MP4,8317643,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/160421_am_MVI_0131_short_9_5118.MP4
ubc_farm_2022,210521_am_MVI_0173_short_41_5118.MP4,8973374,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/210521_am_MVI_0173_short_41_5118.MP4
ubc_farm_2022,230421_am_MVI_0146_short_44_5118.MP4,8102784,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/230421_am_MVI_0146_short_44_5118.MP4
ubc_farm_2022,280521_am_MVI_0178_short_39_5118.MP4,8826175,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/280521_am_MVI_0178_short_39_5118.MP4
ubc_farm_2022,300321_MVI_0111_short_24_5118.MP4,8704827,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300321_MVI_0111_short_24_5118.MP4
ubc_farm_2022,300421_pm_MVI_0156_short_33.mp4,4560487,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_pm_MVI_0156_short_33.mp4
ubc_farm_2022,010421_MVI_0115_short_29_5120.MP4,7585925,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/010421_MVI_0115_short_29_5120.MP4
ubc_farm_2022,300321_MVI_0112_short_38_5120.MP4,7130426,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300321_MVI_0112_short_38_5120.MP4
ubc_farm_2022,090421_am_MVI_0119_short_31_5120.MP4,9243813,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/090421_am_MVI_0119_short_31_5120.MP4
ubc_farm_2022,070521_am_MVI_0005_short_32_5120.MP4,8797552,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/070521_am_MVI_0005_short_32_5120.MP4
ubc_farm_2022,160421_pm_MVI_0139_short_22_5120.MP4,8476788,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/160421_pm_MVI_0139_short_22_5120.MP4
ubc_farm_2022,230421_am_MVI_0144_short_34_5120.MP4,10118690,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/230421_am_MVI_0144_short_34_5120.MP4
ubc_farm_2022,300421_pm_MVI_0155_short_20_5120.MP4,7239459,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_pm_MVI_0155_short_20_5120.MP4
ubc_farm_2022,160421_am_MVI_0133_short_30_6017.MP4,8787726,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/160421_am_MVI_0133_short_30_6017.MP4
ubc_farm_2022,300421_am_MVI_0151_short_5_6017.MP4,4961111,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300421_am_MVI_0151_short_5_6017.MP4
ubc_farm_2022,070521_am_MVI_0002_short_4_6017.MP4,5990005,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/070521_am_MVI_0002_short_4_6017.MP4
ubc_farm_2022,090421_am_MVI_0121_short_48_6017.MP4,7925391,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/090421_am_MVI_0121_short_48_6017.MP4
ubc_farm_2022,130521_am_MVI_0161_short_6_6017.MP4,8385172,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/130521_am_MVI_0161_short_6_6017.MP4
ubc_farm_2022,160421_pm_MVI_0138_short_5_6017.MP4,6294921,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/160421_pm_MVI_0138_short_5_6017.MP4
ubc_farm_2022,210521_pm_MVI_0174_short_11_6017.MP4,6294683,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/210521_pm_MVI_0174_short_11_6017.MP4
ubc_farm_2022,230421_pm_MVI_0147_short_16_6017.MP4,6656363,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/230421_pm_MVI_0147_short_16_6017.MP4
ubc_farm_2022,300421_pm_MVI_0154_short_8_6017.MP4,5831891,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_pm_MVI_0154_short_8_6017.MP4
ubc_farm_2022,010421_MVI_0114_short_13_6025.MP4,9075517,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/010421_MVI_0114_short_13_6025.MP4
ubc_farm_2022,070521_am_MVI_0002_short_10_6025.MP4,30332323,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/070521_am_MVI_0002_short_10_6025.MP4
ubc_farm_2022,090421_am_MVI_0119_short_30_6025.MP4,9370407,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/090421_am_MVI_0119_short_30_6025.MP4
ubc_farm_2022,130521_am_MVI_0162_short_33_6025.MP4,9658102,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/130521_am_MVI_0162_short_33_6025.MP4
ubc_farm_2022,210521_am_MVI_0171_short_33_6025.MP4,18705518,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/210521_am_MVI_0171_short_33_6025.MP4
ubc_farm_2022,300321_MVI_0111_short_37_6025.MP4,8604771,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300321_MVI_0111_short_37_6025.MP4
ubc_farm_2022,040621_pm_MVI_0190_short_48_6025.MP4,12304649,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/040621_pm_MVI_0190_short_48_6025.MP4
ubc_farm_2022,070521_pm_MVI_0159_short_0_6025.MP4,7309362,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/070521_pm_MVI_0159_short_0_6025.MP4
ubc_farm_2022,090421_pm_MVI_0126_short_12_6025.MP4,6833356,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/090421_pm_MVI_0126_short_12_6025.MP4
ubc_farm_2022,110621_am_MVI_0193_short_32_6025.MP4,7376562,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/110621_am_MVI_0193_short_32_6025.MP4
ubc_farm_2022,130521_pm_MVI_0167_short_23_6025.mp4,6270380,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/130521_pm_MVI_0167_short_23_6025.mp4
ubc_farm_2022,160421_am_MVI_0133_short_28_6025.MP4,6441277,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/160421_am_MVI_0133_short_28_6025.MP4
ubc_farm_2022,210521_pm_MVI_0174_short_3_6025.MP4,7659322,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/210521_pm_MVI_0174_short_3_6025.MP4
ubc_farm_2022,230421_am_MVI_0143_short_22_6025.MP4,7346723,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/230421_am_MVI_0143_short_22_6025.MP4
ubc_farm_2022,280521_am_MVI_0177_short_23_6025.MP4,8919594,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/280521_am_MVI_0177_short_23_6025.MP4
ubc_farm_2022,300421_am_MVI_0151_short_10_6025.MP4,8787631,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_am_MVI_0151_short_10_6025.MP4
ubc_farm_2022,010421_MVI_0114_short_0_6029.MP4,9424891,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/010421_MVI_0114_short_0_6029.MP4
ubc_farm_2022,070521_am_MVI_0002_short_2_6029.MP4,11113375,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/070521_am_MVI_0002_short_2_6029.MP4
ubc_farm_2022,300321_MVI_0109_short_11_6029.MP4,7266386,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300321_MVI_0109_short_11_6029.MP4
ubc_farm_2022,300321_MVI_0109_short_14_6029.MP4,23001878,http://object-arbutus.cloud.computecanada.ca/ubc_farm_2022/short_videos_by_cow/6029/bad/two/300321_MVI_0109_short_14_6029.MP4
ubc_farm_2022,070521_pm_MVI_0159_short_7_6029.MP4,8807625,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/070521_pm_MVI_0159_short_7_6029.MP4
ubc_farm_2022,090421_am_MVI_0117_short_6_6029.MP4,10434430,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/090421_am_MVI_0117_short_6_6029.MP4
ubc_farm_2022,130521_pm_MVI_0164_short_8_6029.MP4,10590916,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/130521_pm_MVI_0164_short_8_6029.MP4
ubc_farm_2022,160421_pm_MVI_0138_short_3_6029.MP4,7490345,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/160421_pm_MVI_0138_short_3_6029.MP4
ubc_farm_2022,210521_am_MVI_0171_short_1_6029.MP4,10075235,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/210521_am_MVI_0171_short_1_6029.MP4
ubc_farm_2022,230421_pm_MVI_0147_short_3_6029.MP4,9062761,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/230421_pm_MVI_0147_short_3_6029.MP4
ubc_farm_2022,300321_MVI_0109_short_0_6029.MP4,8215940,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300321_MVI_0109_short_0_6029.MP4
ubc_farm_2022,300421_pm_MVI_0154_short_2_6029.MP4,6731972,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_pm_MVI_0154_short_2_6029.MP4
ubc_farm_2022,210521_am_MVI_0173_short_45_6041.MP4,18229187,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/210521_am_MVI_0173_short_45_6041.MP4
ubc_farm_2022,210521_pm_MVI_0175_short_40_6041.MP4,8723873,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/210521_pm_MVI_0175_short_40_6041.MP4
ubc_farm_2022,300421_am_MVI_0153_short_45_6041.MP4,10057237,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/300421_am_MVI_0153_short_45_6041.MP4
ubc_farm_2022,090421_pm_MVI_0126_short_15_6041.MP4,10510300,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/090421_pm_MVI_0126_short_15_6041.MP4
ubc_farm_2022,230421_am_MVI_0146_short_43_6041.MP4,12942509,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/230421_am_MVI_0146_short_43_6041.MP4
ubc_farm_2022,230421_pm_MVI_0150_short_46_6041.MP4,9992618,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/230421_pm_MVI_0150_short_46_6041.MP4
ubc_farm_2022,090421_am_MVI_0120_short_37_6041.MP4,11074611,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/090421_am_MVI_0120_short_37_6041.MP4
ubc_farm_2022,010421_MVI_0116_short_41_6041.MP4,12308208,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/010421_MVI_0116_short_41_6041.MP4
ubc_farm_2022,070521_am_MVI_0004_short_21_6041.MP4,11964534,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/070521_am_MVI_0004_short_21_6041.MP4
ubc_farm_2022,130521_am_MVI_0163_short_39_6041.MP4,11851941,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/130521_am_MVI_0163_short_39_6041.MP4
ubc_farm_2022,160421_am_MVI_0132_short_12_6041.MP4,10291821,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/160421_am_MVI_0132_short_12_6041.MP4
ubc_farm_2022,300321_MVI_0113_short_43_6041.MP4,6916879,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300321_MVI_0113_short_43_6041.MP4
ubc_farm_2022,300421_pm_MVI_0156_short_39_6041.MP4,8665181,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_pm_MVI_0156_short_39_6041.MP4
ubc_farm_2022,230421_am_MVI_0145_short_38_6045.MP4,70401709,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/230421_am_MVI_0145_short_38_6045.MP4
ubc_farm_2022,010421_MVI_0116_short_42_6045.MP4,6913260,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/010421_MVI_0116_short_42_6045.MP4
ubc_farm_2022,070521_am_MVI_0006_short_38_6045.MP4,7202818,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/070521_am_MVI_0006_short_38_6045.MP4
ubc_farm_2022,090421_am_MVI_0117_short_5_6045.MP4,8427199,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/090421_am_MVI_0117_short_5_6045.MP4
ubc_farm_2022,130521_am_MVI_0163_short_42_6045.MP4,7743747,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/130521_am_MVI_0163_short_42_6045.MP4
ubc_farm_2022,160421_am_MVI_0132_short_22_6045.MP4,7280102,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/160421_am_MVI_0132_short_22_6045.MP4
ubc_farm_2022,210521_am_MVI_0173_short_42_6045.MP4,7981801,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/210521_am_MVI_0173_short_42_6045.MP4
ubc_farm_2022,230421_pm_MVI_0150_short_42_6045.MP4,6679291,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/230421_pm_MVI_0150_short_42_6045.MP4
ubc_farm_2022,300321_MVI_0113_short_41_6045.MP4,5899979,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300321_MVI_0113_short_41_6045.MP4
ubc_farm_2022,300421_am_MVI_0153_short_43_6045.MP4,6946085,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/300421_am_MVI_0153_short_43_6045.MP4
ubc_farm_2022,210521_am_MVI_0171_short_34_6046.MP4,17414538,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/210521_am_MVI_0171_short_34_6046.MP4
ubc_farm_2022,070521_pm_MVI_0159_short_23_6046.MP4,7138094,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/bad/070521_pm_MVI_0159_short_23_6046.MP4
ubc_farm_2022,040621_am_MVI_0184_short_21_6046.MP4,7785804,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/040621_am_MVI_0184_short_21_6046.MP4
ubc_farm_2022,070521_am_MVI_0004_short_18_6046.MP4,7013208,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/070521_am_MVI_0004_short_18_6046.MP4
ubc_farm_2022,090421_am_MVI_0119_short_28_6046.MP4,7822854,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/090421_am_MVI_0119_short_28_6046.MP4
ubc_farm_2022,110621_pm_MVI_0200_short_34_6046.MP4,6619323,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/110621_pm_MVI_0200_short_34_6046.MP4
ubc_farm_2022,130521_pm_MVI_0165_short_14_6046.MP4,6067724,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/130521_pm_MVI_0165_short_14_6046.MP4
ubc_farm_2022,160421_pm_MVI_0138_short_4_6046.MP4,6285809,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/160421_pm_MVI_0138_short_4_6046.MP4
ubc_farm_2022,210521_pm_MVI_0174_short_21_6046.MP4,7452937,https://object-arbutus.cloud.computecanada.ca/awp-public-compressed-20260109-8427/ubc/good/210521_pm_MVI_0174_short_21_6046.MP4
